index,filename,poster,title,post
3584,29594page120121213022001891777.html,/profiles/PA9KSHKB0PD2PFD/,Need nyanite beads.  Will trade other beads/artifacts.,"Looking for nyanite beads.  Up for trade are:

3 gnipperite
2 ouzian
piece of wooden apple
piece of a mirror with scribbles on it. 

Thanks."
3585,29597page120121213024638431903.html,/profiles/PUVAP2TIC9E296C/,Apple Top 400k at my house,IM me while i'm online and come over.
3586,29600page120121213020539441238.html,/profiles/PHVMUK66SI726F4/,Still seeking Glitchmas Yeti,"I've got a measly 1.5mil (ish... a little over that) currants, some artifact pieces, rube potato, strawberry seeds, Pi, a Glitchmas Cracker, furniture, and my undying love to give.

I'm still hoping to get a Yeti (i do have an imported one, but I want the real deal) of my own before our beautiful world ends. I know my offerings are small, but if anyone would even consider it or if we can strike any sort of a deal, please IM me."
3587,29601page120121213024309712495.html,/profiles/PUVKP5SOG7D29S2/,Free sets of emblems.  Gone,I have 9 large bags on the floor of my tower.  Each contains a full set of emblems.  Help yourself if you are still working on getting icons.
3588,29611page120121213031144703581.html,/profiles/PHFRJ945A3D2FMO/,JuJu Trowel For Sale! - Auction Ends Tuesday,"Well, it took well over a year, and I have finally come across a JuJu Trowel. More rare than an Original Yeti, and one of the most prized possessions in the game.
--------------------------
And lastly, not even an alpha item at all, this “Juju trowel” has been given out to a few anonymous players.  Its description reads, “A rustic trowel fashioned by Juju Bandits for delicate digging in the dense savanna dirt.” 
http://www.theimaginatur.com/glurb-5/
--------------------------
Bidding starts @ 6 million. Thanks and enjoy to the lucky winner!

***********edit- I will accept a combination of currants and the following: Original Glitchmas Yeti, Dusty Stick, Senor FunPickle. Happy Bidding!"
3589,29625page120121213025633859777.html,/profiles/PCRDANB1INS1PBD/,Needed: Basic Black Shelves,I am going to create one final art piece in my tower. a farewell to Glitch.
3590,29627page120121213024714617436.html,/profiles/PUVIHSUIDBG28LG/,"Offer to trade cubimals, both series","NEED from series 1: 
   Rook Cubimal     Rube Cubimal     Uncle Friendly Cubimal     Yeti Cubimal
NEED from series 2:    Scion of Purple Cubimal     Señor Funpickle Cubimal 
Offer to give/trade/exchange/sell most of all other cubimals."
3591,29630page120121213030556619069.html,/profiles/PNVUOTTSB8E2IMV/,Wanted: To buy/trade the top part of the butterfly bone hairclip.,"I have some beads and other bits of artifacts to offer.
Piece of chicken-shaped brick - head.
Piece of torn manuscript.
Piece of nose.
Let me know if you are able to help me complete the artifact.

Thank you."
3592,29632page120121213031527021872.html,/profiles/PUVE9KK5JDG2LAL/,done!,I am looking to complete butterfly hairclip artifact. Only needing piece one. I have a full nose to trade. I'm also willing to spend some currants in addition to the nose artifact. Please chat me in game or leave a message with my butler or mailbox if you can help. 
3593,29633page120121213031034176961.html,/profiles/PHV3SOHNMB52ELG/,closed !!!!!,"I can trade:
Mirror 2 and 4
www.glitch.com/items/collec...
www.glitch.com/items/collec..
."
3594,29635page120121213031905354283.html,/profiles/PUV8N403IM93EP8/,done,done
3595,29638page120121213022138099966.html,/profiles/PA9BU8HT2LD2OH7/,selling,"selling  senor funpickle cubimal for 22k
also selling all emblems except humbaba for 3k each"
3596,29640page120121213024413361520.html,/profiles/PUV9H4HP7PL2SLO/,(Closed) Hold a dust stick (Done),"I will give someone 200k just to hold there dust stick, it is my final wish to do so. Please help me out. Thanks"
3597,29641page120121213030457659314.html,/profiles/PUVLFPT60BB3COT/,Sell your CHERRIES for 11c,"I'm trying to collect a million cherries before the end of time. sooo...

Standing offer of 11000 c for 1000 cherries, from now til the end of Ur (or until I hit 1mil). Minimum transaction 500 cherries. IM me or just put em up in your tower at 11c each and I'll find em!

View my tower if you want to see how I'm doing."
3598,29663page120121213022134536121.html,/profiles/PUV3LF3GFLB3V3B/,Trading a Greeter Twig for...,"I'll give a greeter twig in exchange for 100 shiny objects with no intrinsic value :)

p.s.  I don't know if I can give a greeter twig away?  maybe put it in a bag and give a key to my house???"
3599,29675page120121213031108049121.html,/profiles/PUV6E57M7TD3EFU/,WILL TRADE BEAN TREE BEAN FOR FRUIT TREE BEAN!!!,"Ok so I really want a fruit tree bean, but I have a bean tree bean instead. I'm willing to trade anyone for a fruit tree bean. :)"
3600,29681page120121213022022024376.html,/profiles/PHVAMNVBFJ827JB/,Senor Fun Pickle for sale!,"Post your offer here, or message me in-game!"
3601,29689page120121213025609975761.html,/profiles/PHF7GOMJS1D24NC/,100 iMG for 1c,"I'm selling TP scripts in my tower for 1c. Each script is to a location that is no longer accessible. When you click to spend the energy to teleport, instead of teleporting you get a message about how the teleport failed and you get 100 iMG to make up for it. No energy is deducted.

It's a bit tedious to get iMG this way but it's super cheap!

Edited to add:
You must have the Teleportation 1 skill to use the scripts for this."
3602,29691page120121213031847331856.html,/profiles/PUV7U64SSEC3BO4/,Trading/selling Artifacts and Artifact Pieces!,"I have Bead of Ouzian Necklace x3, Bead of Red Tiger Eye Necklace, Piece of Magical Pendant (1 and 3), Fake Nose Made of China, Piece of Wooden Apple (1), and Platinumium Spork.

I'm interested in currants somewhat, but mostly the credit upgraded furniture listed below. They're not in any sort of order, and just grouped by rooms for my convenience. I may be interested in other credit upgraded pieces as well!

Firebog Green Stool
Firebog Hanging Charms
Firebog Lizard x2
Firefly Jar x2
Small Firebog Jars

Blowfish Wall Lamp
Plant with Seashell

Baroque Ceiling Lamp
Royal Pink Armchair

Sloth Bed
Geisha Doll Lamp

Uralia Tree Side Table

Rhubarb Coffee Table
Stanley Stub Coffee Table
Mossy Uralia Log Bench
Orange Bonnet Mushroom Lamp
Forest Privacy Screen
Tree Cage
Bamboo Tabletop Fountain

Piggu Side Table
Squid Side Table
Jellyfish Ceiling Lamp
Dinosaur Lamp
Mushroom Lamp
Brown Bear

8bit Brick Shelf
Green 8but Brick Shelf
Joystick Table Lamp
Blue Game Controller Couch
IMG Quoin Block
Currant Quoin Block
Green Turtle Shell Sprout
Red Turtle Shell Sprout
Glitch Game Console Bed
8bit IMG Quoin Rug
Green Mushroom
Vintage Egg ][ Computer"
3603,29711page120121213025112847983.html,/profiles/PCREMRVAJNS1JKK/,Would like the butterfly bone hairpiece,Will trade whatever for this butterfly bone hairpiece all intact not pieces please.
3604,29715page120121213022702753759.html,/profiles/PHVOCT1F9G82S8U/,Trading Beads-- Red Tiger Eye or Gnipperite for Ouzian,"I'm trying to complete an Ouzian necklace...I have one red tiger eye bead and two gnipperite beads to trade, if anyone is interested"
3605,29732page120121213030623676157.html,/profiles/PHVV5F4QSO020L3/,[COMPLETE],"As the discussion title reads, I am looking for www.glitch.com/items/collec... to complete my Wooly Glove artifact.

I'm willing to pay in the range of 330 - 350k. If you have this piece and are willing to sell, can you kindly contact me :)

Much thanks!"
3606,29734page120121213031615602709.html,/profiles/PHVUHKU7VH82P2F/,Deleted,"For currants.  Lots of currants.  Mail me with your price.

Never mind - got one from the feat!"
3607,29739page120121213022652875031.html,/profiles/PCRA67IB8LL1MCE/,"Free Emblems, Quion Location Cards, Musicboxes, Prize Wheel Tickets, Keys, Pies, Drinks, Meat, Rainbows, Shiny Objects, & CrabPod Headphones!","There are hundreds of them for free on my street by the signpost :)

Take some. Take all. No need to drop things in exchange =^^="
3608,29768page120121213025956576919.html,/profiles/PUVBFKGAR9G2SOQ/,Butterfly bone clip piece 1 and chicken shaped brick piece 1 for sale!,"Asking 900,000 currants for the bone clip piece and 250,000 for the chicken piece! :)"
3609,29774page120121213020808935166.html,/profiles/PUVHUCE2LFC3TIC/,buying reshuffle cards,"Seeing as Glitch is closing...there's some stuff I'd like to get done.  It will help if I can get the certain upgrades needed. But I can only  reshuffled once a day, and I already bought out all the reshuffle cards  on sale and used them up. :( If anyone's willing to sell me their reshuffle cards cheap, I really appreciate it."
3610,29778page120121213030526982883.html,/profiles/PCRGJCBV0GV1ERJ/,Several Keys [closed],"I have several keys that I will not use.. I will give them to you if you need them.  Post here, but please don't be greedy - leave the rest for someone else.  Please only ask for those you actually need/don't have and you may receive.  Fcfs within reason.

         12   green-orange hexagonal, 11   green-white circle, 7   teal-red hexagonal, 2   yellow-teal square, 5   blue-yellow circle, 5   orange-blue square, 3   purple-orange circle, 3   red-green triangle, 6   blue-white hexagonal, 5   yellow-purple triangle and 2 teal-white triangle."
3611,29779page120121213020858703952.html,/profiles/PCRGJCBV0GV1ERJ/,Do you need an icon to complete your collection?,"Have one of each.. Fired up, ready to go!  No reasonable offer refused."
3612,29783page120121213023213120910.html,/profiles/PHV7J089IN62QQ9/,Did you miss out? Selling SB-1,"edit December 6th: Sold the T1 last night, and there seems to be tons of GNGs at reasonable prices in people's towers, so nobody really needs mine.
So the SB-1 is what's left for sale! Let me know if you want it, I'll be on every day until the close.

--------------------------------

So I heard only participants in the recentest feat got these as a prize! 
That sounds pretty sad for everyone else who didn't want to or couldn't. 

I don't have any particular attachment to these boxes, I was never terribly interested in getting them, and I probably don't want them as much as some other people do. 

I'll be taking the next few days to accept requests to HEAR or HOLD these items. I will be finalizing the sale on Sunday mid or late afternoon assuming someone wants to buy it and is available then. If you want to try to hold it, catch me while I'm on or send me a MAIL message (not a butler message but actual mail so I can see it from the website) to discuss timing.

No conditions for hearing it, just come to me and ask.
To hold it, there is a condition. I don't know you all, so I don't know if you'll just run off with it. For this reason, I request that to hold these items we do a trade in which you ""let me hold"" one of your rares while you hold mine. Then, when you're happy and satisfied, we switch right back :)
Items I will accept as collateral: 
-Any artifact that takes more than two pieces to put together
-Any of the beaded necklaces
-A GNG if you want to hold one of the other boxes
-A Rook cubimal
-A defective chick cubimal
-Anything more rare than these will also be acceptable, but if you have those you probably have one of these too! ;)

Now, on to the bidding! 
For those of you who want to not just hold, but have these lovely items, I will accept offers in currants, beaded necklaces, and artifacts (excluding Spork, Necklace, Nose because I have those).
I seem to be the first selling these so I'm not sure how high it might get. For this reason, please do not bid unless you are willing to wait until some time Sunday Nov. 25th to finalize the purchase! 
You can bid any time between now and then, but you will not get it until then and I need all bidders to accept that as a fact, please.
Also, if you want to make an offer please make it in some form of saveable writing, such as here or a note or a mail message (not butler-mail) because I will forget who said what, otherwise. I just need to be able to put a name to the amount and have it saved somewhere :)"
3613,29787page120121213025556611342.html,/profiles/PIFHIBOVJ6632DF/,Artifact Piece Exchange,"I'm looking for:

Torn Manuscript #3
Nose #1
Beads of Nyanite

Willing to trade:

Piece of Chicken #2
Apple #1
Apple #3
Pendant #1
Mirror #2
Mirror #4
Butterfly Hair Clip #4
1 bead of Gnipperite
4 beads of Red Tiger Eye

I'd like to go 1 for 1 on artifact pieces and 1 for 1 on beads.  If I'm not around in game, let me know via butler message or mailbox message and I'll hold the piece you're interested in until we can make a trade. :)"
3614,29791page120121213025940320783.html,/profiles/PDOMBPFDJDT2K11/,"RUBE POTATO #335 BID HERE{CLOSED, sold for 250k}","Hello, I had a bid before but I forgot all about it. I had a 1mil offer! Can anyone offer like it, near it, or similar to it?"
